sales_id,date,store_id,product_id,unit_price,quantity_sold,discount,payment_method
S6568,2024-09-30 16:00:00,ST16,P614,987,9,0.1,Bank
S6569,2024-09-30 17:00:00,ST13,P888,507,8,0.0,Card
S6570,2024-09-30 18:00:00,ST25,P718,236,2,0.05,M-Pesa
S6571,2024-09-30 19:00:00,ST4,P145,989,9,0.0,M-Pesa
S6572,2024-09-30 20:00:00,ST11,P569,531,4,0.1,Cash
S6573,2024-09-30 21:00:00,ST32,P595,971,5,0.15,Cash
S6574,2024-09-30 22:00:00,ST49,P993,456,5,0.15,M-Pesa
S6575,2024-09-30 23:00:00,ST7,P385,890,4,0.05,Card
S6576,2024-10-01 00:00:00,ST46,P269,558,6,0.05,Card
S6577,2024-10-01 01:00:00,ST11,P923,918,1,0.1,Bank
S6578,2024-10-01 02:00:00,ST28,P454,569,2,0.05,Cash
S6579,2024-10-01 03:00:00,ST41,P699,102,4,0.0,Cash
S6580,2024-10-01 04:00:00,ST23,P518,447,4,0.1,Cash
S6581,2024-10-01 05:00:00,ST45,P865,248,8,0.15,Bank
S6582,2024-10-01 06:00:00,ST23,P350,440,9,0.15,Card
S6583,2024-10-01 07:00:00,ST50,P110,698,4,0.15,Cash
S6584,2024-10-01 08:00:00,ST28,P483,820,6,0.05,Bank
S6585,2024-10-01 09:00:00,ST43,P407,895,4,0.1,M-Pesa
S6586,2024-10-01 10:00:00,ST47,P650,962,4,0.05,Card
S6587,2024-10-01 11:00:00,ST26,P51,547,9,0.0,M-Pesa
S6588,2024-10-01 12:00:00,ST25,P403,221,4,0.1,Cash
S6589,2024-10-01 13:00:00,ST29,P563,135,6,0.05,Bank
S6590,2024-10-01 14:00:00,ST19,P476,607,9,0.15,Card
S6591,2024-10-01 15:00:00,ST33,P87,907,3,0.15,Cash
S6592,2024-10-01 16:00:00,ST36,P68,235,7,0.0,Card
S6593,2024-10-01 17:00:00,ST14,P596,205,7,0.0,Bank
S6594,2024-10-01 18:00:00,ST14,P979,542,1,0.0,Bank
S6595,2024-10-01 19:00:00,ST35,P42,959,2,0.15,Cash
S6596,2024-10-01 20:00:00,ST30,P731,570,5,0.05,Card
S6597,2024-10-01 21:00:00,ST28,P57,676,8,0.15,Bank
S6598,2024-10-01 22:00:00,ST17,P738,715,6,0.15,Card
S6599,2024-10-01 23:00:00,ST3,P196,179,7,0.15,Card
S6600,2024-10-02 00:00:00,ST16,P760,892,3,0.05,M-Pesa
S6601,2024-10-02 01:00:00,ST46,P678,130,6,0.15,Cash
S6602,2024-10-02 02:00:00,ST30,P62,433,9,0.0,Cash
S6603,2024-10-02 03:00:00,ST29,P263,851,3,0.0,Card
S6604,2024-10-02 04:00:00,ST45,P112,708,6,0.0,M-Pesa
S6605,2024-10-02 05:00:00,ST15,P765,344,7,0.0,Card
S6606,2024-10-02 06:00:00,ST46,P711,318,5,0.15,Cash
S6607,2024-10-02 07:00:00,ST25,P178,694,8,0.15,Cash
S6608,2024-10-02 08:00:00,ST38,P948,611,8,0.15,Card
S6609,2024-10-02 09:00:00,ST42,P26,584,6,0.0,Card
S6610,2024-10-02 10:00:00,ST47,P410,427,7,0.05,Card
S6611,2024-10-02 11:00:00,ST38,P758,425,3,0.1,Cash
S6612,2024-10-02 12:00:00,ST23,P531,137,7,0.1,Card
S6613,2024-10-02 13:00:00,ST25,P777,974,7,0.1,Card
S6614,2024-10-02 14:00:00,ST42,P317,673,4,0.05,Bank
S6615,2024-10-02 15:00:00,ST7,P532,160,4,0.15,Cash
S6616,2024-10-02 16:00:00,ST22,P106,633,3,0.1,Card
S6617,2024-10-02 17:00:00,ST17,P749,203,7,0.1,M-Pesa
S6618,2024-10-02 18:00:00,ST18,P818,512,5,0.15,Cash
S6619,2024-10-02 19:00:00,ST49,P464,618,3,0.1,Card
S6620,2024-10-02 20:00:00,ST41,P246,818,6,0.15,Card
S6621,2024-10-02 21:00:00,ST10,P81,205,6,0.1,Bank
S6622,2024-10-02 22:00:00,ST10,P662,674,6,0.15,Bank
S6623,2024-10-02 23:00:00,ST7,P909,367,2,0.0,Cash
S6624,2024-10-03 00:00:00,ST48,P396,608,7,0.05,Bank
S6625,2024-10-03 01:00:00,ST50,P522,287,7,0.1,Bank
S6626,2024-10-03 02:00:00,ST38,P833,383,4,0.15,Cash
S6627,2024-10-03 03:00:00,ST27,P736,155,6,0.0,M-Pesa
S6628,2024-10-03 04:00:00,ST33,P926,531,4,0.15,Card
S6629,2024-10-03 05:00:00,ST1,P264,748,4,0.1,Card
S6630,2024-10-03 06:00:00,ST44,P661,720,6,0.1,Bank
S6631,2024-10-03 07:00:00,ST34,P790,759,9,0.1,Card
S6632,2024-10-03 08:00:00,ST4,P274,431,7,0.1,Bank
S6633,2024-10-03 09:00:00,ST17,P706,738,2,0.1,Cash
S6634,2024-10-03 10:00:00,ST4,P944,310,6,0.0,Cash
S6635,2024-10-03 11:00:00,ST43,P172,848,5,0.15,Cash
S6636,2024-10-03 12:00:00,ST26,P265,342,6,0.15,Card
S6637,2024-10-03 13:00:00,ST4,P963,384,8,0.1,Bank
S6638,2024-10-03 14:00:00,ST1,P822,704,8,0.15,Bank
S6639,2024-10-03 15:00:00,ST7,P26,869,3,0.0,Card
S6640,2024-10-03 16:00:00,ST30,P469,758,9,0.1,Cash
S6641,2024-10-03 17:00:00,ST50,P862,525,6,0.05,M-Pesa
S6642,2024-10-03 18:00:00,ST9,P476,274,7,0.0,Bank
S6643,2024-10-03 19:00:00,ST35,P356,956,9,0.1,Bank
S6644,2024-10-03 20:00:00,ST8,P26,604,7,0.15,Card
S6645,2024-10-03 21:00:00,ST24,P34,503,9,0.0,M-Pesa
S6646,2024-10-03 22:00:00,ST19,P264,712,1,0.1,Cash
S6647,2024-10-03 23:00:00,ST36,P138,345,1,0.15,Bank
S6648,2024-10-04 00:00:00,ST50,P816,624,3,0.15,Card
S6649,2024-10-04 01:00:00,ST43,P695,691,9,0.1,M-Pesa
S6650,2024-10-04 02:00:00,ST27,P875,816,1,0.0,Card
S6651,2024-10-04 03:00:00,ST32,P754,512,1,0.1,M-Pesa
S6652,2024-10-04 04:00:00,ST14,P566,904,5,0.1,Card
S6653,2024-10-04 05:00:00,ST18,P462,263,8,0.1,M-Pesa
S6654,2024-10-04 06:00:00,ST28,P168,634,2,0.1,Bank
S6655,2024-10-04 07:00:00,ST29,P631,992,4,0.1,M-Pesa
S6656,2024-10-04 08:00:00,ST16,P655,665,6,0.15,Cash
S6657,2024-10-04 09:00:00,ST35,P81,207,1,0.1,Bank
S6658,2024-10-04 10:00:00,ST47,P757,321,4,0.0,Cash
S6659,2024-10-04 11:00:00,ST31,P914,876,4,0.05,Bank
S6660,2024-10-04 12:00:00,ST4,P864,287,9,0.1,M-Pesa
S6661,2024-10-04 13:00:00,ST37,P870,352,9,0.0,Bank
S6662,2024-10-04 14:00:00,ST17,P407,933,6,0.05,Card
S6663,2024-10-04 15:00:00,ST39,P574,719,8,0.0,M-Pesa
S6664,2024-10-04 16:00:00,ST48,P46,670,4,0.15,Card
S6665,2024-10-04 17:00:00,ST46,P599,570,8,0.15,Card
S6666,2024-10-04 18:00:00,ST26,P611,370,3,0.05,Card
S6667,2024-10-04 19:00:00,ST48,P807,108,2,0.05,Card
S6668,2024-10-04 20:00:00,ST39,P911,407,6,0.05,Cash
S6669,2024-10-04 21:00:00,ST41,P53,753,5,0.15,M-Pesa
S6670,2024-10-04 22:00:00,ST4,P984,697,8,0.15,Card
S6671,2024-10-04 23:00:00,ST30,P704,300,1,0.0,Cash
S6672,2024-10-05 00:00:00,ST30,P959,940,3,0.15,Bank
S6673,2024-10-05 01:00:00,ST22,P476,485,7,0.05,Card
S6674,2024-10-05 02:00:00,ST11,P592,195,4,0.1,Card
S6675,2024-10-05 03:00:00,ST2,P16,908,5,0.1,Cash
S6676,2024-10-05 04:00:00,ST44,P360,401,8,0.05,Bank
S6677,2024-10-05 05:00:00,ST12,P487,619,1,0.15,Bank
S6678,2024-10-05 06:00:00,ST30,P838,738,1,0.05,Cash
S6679,2024-10-05 07:00:00,ST36,P706,849,7,0.15,Card
S6680,2024-10-05 08:00:00,ST18,P502,294,9,0.1,M-Pesa
S6681,2024-10-05 09:00:00,ST26,P141,609,4,0.0,Cash
S6682,2024-10-05 10:00:00,ST7,P620,350,8,0.15,M-Pesa
S6683,2024-10-05 11:00:00,ST1,P815,487,7,0.0,Card
S6684,2024-10-05 12:00:00,ST26,P777,917,2,0.1,Card
S6685,2024-10-05 13:00:00,ST23,P447,149,5,0.0,Bank
S6686,2024-10-05 14:00:00,ST26,P290,774,9,0.0,Card
S6687,2024-10-05 15:00:00,ST45,P209,863,9,0.05,Bank
S6688,2024-10-05 16:00:00,ST6,P475,529,3,0.0,Bank
S6689,2024-10-05 17:00:00,ST6,P413,464,3,0.1,Card
S6690,2024-10-05 18:00:00,ST44,P677,214,2,0.15,Bank
S6691,2024-10-05 19:00:00,ST8,P427,961,7,0.0,Card
S6692,2024-10-05 20:00:00,ST24,P854,991,6,0.15,Bank
S6693,2024-10-05 21:00:00,ST22,P371,687,5,0.05,Bank
S6694,2024-10-05 22:00:00,ST19,P832,351,7,0.1,Card
S6695,2024-10-05 23:00:00,ST37,P664,170,4,0.1,M-Pesa
S6696,2024-10-06 00:00:00,ST18,P967,137,5,0.15,Cash
S6697,2024-10-06 01:00:00,ST31,P290,266,9,0.1,Card
S6698,2024-10-06 02:00:00,ST37,P432,622,9,0.05,Bank
S6699,2024-10-06 03:00:00,ST30,P268,863,4,0.15,Cash
S6700,2024-10-06 04:00:00,ST42,P151,228,6,0.1,M-Pesa
S6701,2024-10-06 05:00:00,ST33,P719,751,2,0.05,Card
S6702,2024-10-06 06:00:00,ST10,P255,212,3,0.05,Bank
S6703,2024-10-06 07:00:00,ST37,P353,642,9,0.0,Bank
S6704,2024-10-06 08:00:00,ST12,P377,219,6,0.1,Card
S6705,2024-10-06 09:00:00,ST30,P653,350,8,0.15,Bank
S6706,2024-10-06 10:00:00,ST27,P855,423,5,0.0,Cash
S6707,2024-10-06 11:00:00,ST39,P358,757,2,0.15,Bank
S6708,2024-10-06 12:00:00,ST9,P608,252,7,0.0,Cash
S6709,2024-10-06 13:00:00,ST21,P941,96,6,0.05,Cash
S6710,2024-10-06 14:00:00,ST12,P370,512,2,0.0,Card
S6711,2024-10-06 15:00:00,ST29,P227,719,6,0.0,Bank
S6712,2024-10-06 16:00:00,ST33,P705,457,8,0.0,Cash
S6713,2024-10-06 17:00:00,ST43,P303,243,1,0.1,Bank
S6714,2024-10-06 18:00:00,ST15,P826,476,4,0.0,Cash
S6715,2024-10-06 19:00:00,ST2,P389,979,1,0.05,M-Pesa
S6716,2024-10-06 20:00:00,ST39,P377,840,2,0.15,Card
S6717,2024-10-06 21:00:00,ST44,P973,366,1,0.1,Card
S6718,2024-10-06 22:00:00,ST18,P118,528,6,0.05,Card
S6719,2024-10-06 23:00:00,ST3,P5,470,6,0.1,Cash
S6720,2024-10-07 00:00:00,ST7,P444,318,1,0.15,M-Pesa
S6721,2024-10-07 01:00:00,ST43,P352,530,4,0.15,Cash
S6722,2024-10-07 02:00:00,ST18,P755,760,4,0.15,Card
S6723,2024-10-07 03:00:00,ST44,P533,785,8,0.1,Cash
S6724,2024-10-07 04:00:00,ST38,P664,312,6,0.1,Card
S6725,2024-10-07 05:00:00,ST37,P640,475,2,0.15,Bank
S6726,2024-10-07 06:00:00,ST33,P124,215,5,0.15,Cash
S6727,2024-10-07 07:00:00,ST44,P658,741,4,0.05,Bank
S6728,2024-10-07 08:00:00,ST31,P277,477,4,0.15,Cash
S6729,2024-10-07 09:00:00,ST11,P822,753,8,0.0,Card
S6730,2024-10-07 10:00:00,ST4,P394,446,5,0.1,Bank
S6731,2024-10-07 11:00:00,ST18,P664,265,3,0.05,Cash
S6732,2024-10-07 12:00:00,ST4,P360,845,4,0.1,Card
S6733,2024-10-07 13:00:00,ST49,P623,913,1,0.15,Cash
S6734,2024-10-07 14:00:00,ST34,P469,156,6,0.0,Bank
S6735,2024-10-07 15:00:00,ST29,P985,147,4,0.15,Cash
S6736,2024-10-07 16:00:00,ST24,P628,929,6,0.1,Cash
S6737,2024-10-07 17:00:00,ST22,P700,531,2,0.05,Bank
S6738,2024-10-07 18:00:00,ST2,P57,548,5,0.1,Card
S6739,2024-10-07 19:00:00,ST44,P251,279,9,0.05,Cash
S6740,2024-10-07 20:00:00,ST6,P896,306,8,0.0,Cash
S6741,2024-10-07 21:00:00,ST42,P919,92,3,0.15,M-Pesa
S6742,2024-10-07 22:00:00,ST25,P150,291,1,0.15,M-Pesa
S6743,2024-10-07 23:00:00,ST21,P452,603,3,0.0,Card
S6744,2024-10-08 00:00:00,ST16,P162,144,8,0.1,Bank
S6745,2024-10-08 01:00:00,ST31,P120,995,3,0.0,Card
S6746,2024-10-08 02:00:00,ST14,P582,815,5,0.15,Card
S6747,2024-10-08 03:00:00,ST39,P924,237,2,0.05,Card
S6748,2024-10-08 04:00:00,ST28,P351,434,1,0.15,Cash
S6749,2024-10-08 05:00:00,ST32,P99,868,5,0.1,Cash
S6750,2024-10-08 06:00:00,ST28,P167,449,5,0.05,Card
S6751,2024-10-08 07:00:00,ST49,P810,555,6,0.1,Card
S6752,2024-10-08 08:00:00,ST9,P663,216,2,0.15,M-Pesa
S6753,2024-10-08 09:00:00,ST45,P838,832,9,0.15,Bank
S6754,2024-10-08 10:00:00,ST22,P976,174,2,0.05,Card
S6755,2024-10-08 11:00:00,ST32,P514,722,2,0.1,M-Pesa
S6756,2024-10-08 12:00:00,ST5,P664,136,5,0.05,Card
S6757,2024-10-08 13:00:00,ST23,P401,870,9,0.05,Bank
S6758,2024-10-08 14:00:00,ST5,P365,538,4,0.1,Card
S6759,2024-10-08 15:00:00,ST42,P577,275,6,0.05,Bank
S6760,2024-10-08 16:00:00,ST32,P326,706,2,0.0,Cash
S6761,2024-10-08 17:00:00,ST10,P581,394,4,0.05,Bank
S6762,2024-10-08 18:00:00,ST39,P633,809,9,0.15,Card
S6763,2024-10-08 19:00:00,ST15,P621,923,2,0.1,M-Pesa
S6764,2024-10-08 20:00:00,ST7,P828,567,1,0.15,Cash
S6765,2024-10-08 21:00:00,ST29,P247,80,4,0.0,M-Pesa
S6766,2024-10-08 22:00:00,ST47,P434,758,4,0.0,Card
S6767,2024-10-08 23:00:00,ST3,P93,793,1,0.05,Cash
S6768,2024-10-09 00:00:00,ST19,P268,345,4,0.15,M-Pesa
S6769,2024-10-09 01:00:00,ST10,P615,463,3,0.05,Card
S6770,2024-10-09 02:00:00,ST28,P943,886,2,0.05,M-Pesa
S6771,2024-10-09 03:00:00,ST29,P963,184,4,0.15,Bank
S6772,2024-10-09 04:00:00,ST15,P624,574,8,0.0,Bank
S6773,2024-10-09 05:00:00,ST35,P321,53,7,0.0,Card
S6774,2024-10-09 06:00:00,ST6,P923,227,9,0.0,M-Pesa
S6775,2024-10-09 07:00:00,ST12,P816,795,8,0.1,Card
S6776,2024-10-09 08:00:00,ST47,P856,308,1,0.1,M-Pesa
S6777,2024-10-09 09:00:00,ST38,P62,701,2,0.05,Cash
S6778,2024-10-09 10:00:00,ST13,P300,114,2,0.1,Card
S6779,2024-10-09 11:00:00,ST29,P403,844,8,0.1,Card
S6780,2024-10-09 12:00:00,ST19,P955,412,4,0.15,M-Pesa
S6781,2024-10-09 13:00:00,ST3,P648,867,9,0.05,Card
S6782,2024-10-09 14:00:00,ST8,P567,766,2,0.05,Cash
S6783,2024-10-09 15:00:00,ST8,P620,66,4,0.15,M-Pesa
S6784,2024-10-09 16:00:00,ST20,P303,249,1,0.0,M-Pesa
S6785,2024-10-09 17:00:00,ST47,P770,593,3,0.15,M-Pesa
S6786,2024-10-09 18:00:00,ST4,P253,261,6,0.0,Cash
S6787,2024-10-09 19:00:00,ST21,P734,484,9,0.05,Cash
S6788,2024-10-09 20:00:00,ST3,P478,322,1,0.05,Card
S6789,2024-10-09 21:00:00,ST45,P369,339,5,0.1,M-Pesa
S6790,2024-10-09 22:00:00,ST8,P679,852,2,0.1,Cash
S6791,2024-10-09 23:00:00,ST23,P941,532,7,0.15,Bank
S6792,2024-10-10 00:00:00,ST16,P160,283,4,0.1,Card
S6793,2024-10-10 01:00:00,ST13,P961,457,5,0.05,Cash
S6794,2024-10-10 02:00:00,ST3,P166,743,8,0.05,Cash
S6795,2024-10-10 03:00:00,ST48,P205,195,2,0.0,Cash
S6796,2024-10-10 04:00:00,ST9,P267,611,3,0.1,Card
S6797,2024-10-10 05:00:00,ST14,P138,479,5,0.0,Cash
S6798,2024-10-10 06:00:00,ST13,P368,481,4,0.05,Cash
S6799,2024-10-10 07:00:00,ST7,P443,664,5,0.1,Bank
S6800,2024-10-10 08:00:00,ST15,P858,594,3,0.0,Bank
S6801,2024-10-10 09:00:00,ST7,P760,546,9,0.05,Bank
S6802,2024-10-10 10:00:00,ST38,P567,138,8,0.0,Cash
S6803,2024-10-10 11:00:00,ST34,P916,460,6,0.1,Bank
S6804,2024-10-10 12:00:00,ST41,P721,946,1,0.0,M-Pesa
S6805,2024-10-10 13:00:00,ST22,P17,902,4,0.0,Bank
S6806,2024-10-10 14:00:00,ST24,P68,876,7,0.05,Bank
S6807,2024-10-10 15:00:00,ST49,P133,290,5,0.1,Cash
S6808,2024-10-10 16:00:00,ST37,P700,827,4,0.15,M-Pesa
S6809,2024-10-10 17:00:00,ST44,P919,272,9,0.15,Bank
S6810,2024-10-10 18:00:00,ST1,P430,797,8,0.0,Cash
S6811,2024-10-10 19:00:00,ST10,P308,714,3,0.05,M-Pesa
S6812,2024-10-10 20:00:00,ST43,P650,517,6,0.1,Bank
S6813,2024-10-10 21:00:00,ST16,P174,618,4,0.05,Cash
S6814,2024-10-10 22:00:00,ST46,P412,371,7,0.1,M-Pesa
S6815,2024-10-10 23:00:00,ST8,P97,424,1,0.05,Bank
S6816,2024-10-11 00:00:00,ST49,P683,161,1,0.15,M-Pesa
S6817,2024-10-11 01:00:00,ST25,P154,576,6,0.15,M-Pesa
S6818,2024-10-11 02:00:00,ST50,P695,461,7,0.15,Cash
S6819,2024-10-11 03:00:00,ST12,P242,318,9,0.05,Card
S6820,2024-10-11 04:00:00,ST25,P304,675,7,0.05,M-Pesa
S6821,2024-10-11 05:00:00,ST17,P285,301,9,0.0,M-Pesa
S6822,2024-10-11 06:00:00,ST26,P27,423,9,0.15,M-Pesa
S6823,2024-10-11 07:00:00,ST46,P402,703,8,0.0,M-Pesa
S6824,2024-10-11 08:00:00,ST48,P360,675,7,0.05,M-Pesa
S6825,2024-10-11 09:00:00,ST14,P60,499,3,0.1,Card
S6826,2024-10-11 10:00:00,ST41,P202,851,3,0.15,Cash
S6827,2024-10-11 11:00:00,ST36,P762,918,5,0.15,Card
S6828,2024-10-11 12:00:00,ST23,P874,586,7,0.15,Cash
S6829,2024-10-11 13:00:00,ST43,P581,417,7,0.15,Card
S6830,2024-10-11 14:00:00,ST6,P970,871,1,0.15,Cash
S6831,2024-10-11 15:00:00,ST47,P370,304,8,0.05,Bank
S6832,2024-10-11 16:00:00,ST5,P533,512,1,0.15,M-Pesa
S6833,2024-10-11 17:00:00,ST43,P152,317,4,0.15,Cash
S6834,2024-10-11 18:00:00,ST25,P102,175,2,0.0,Cash
S6835,2024-10-11 19:00:00,ST18,P899,442,5,0.1,M-Pesa
S6836,2024-10-11 20:00:00,ST13,P1000,811,6,0.15,Bank
S6837,2024-10-11 21:00:00,ST43,P607,848,4,0.0,M-Pesa
S6838,2024-10-11 22:00:00,ST14,P446,383,4,0.05,Cash
S6839,2024-10-11 23:00:00,ST28,P873,614,7,0.0,Cash
S6840,2024-10-12 00:00:00,ST18,P229,417,4,0.15,M-Pesa
S6841,2024-10-12 01:00:00,ST28,P125,604,2,0.0,Card
S6842,2024-10-12 02:00:00,ST27,P770,727,4,0.0,M-Pesa
S6843,2024-10-12 03:00:00,ST32,P834,603,7,0.05,Cash
S6844,2024-10-12 04:00:00,ST47,P999,941,1,0.0,Cash
S6845,2024-10-12 05:00:00,ST9,P881,505,4,0.05,Cash
S6846,2024-10-12 06:00:00,ST40,P938,737,6,0.05,Bank
S6847,2024-10-12 07:00:00,ST32,P236,116,8,0.0,M-Pesa
S6848,2024-10-12 08:00:00,ST20,P162,115,8,0.15,Bank
S6849,2024-10-12 09:00:00,ST28,P554,961,9,0.1,M-Pesa
S6850,2024-10-12 10:00:00,ST33,P788,644,5,0.0,Bank
S6851,2024-10-12 11:00:00,ST4,P353,911,2,0.0,Card
S6852,2024-10-12 12:00:00,ST46,P68,666,3,0.0,Cash
S6853,2024-10-12 13:00:00,ST34,P173,449,2,0.1,Cash
S6854,2024-10-12 14:00:00,ST48,P843,336,9,0.1,M-Pesa
S6855,2024-10-12 15:00:00,ST3,P637,935,6,0.05,Cash
S6856,2024-10-12 16:00:00,ST26,P682,235,1,0.1,Bank
S6857,2024-10-12 17:00:00,ST8,P559,333,3,0.1,Card
S6858,2024-10-12 18:00:00,ST6,P261,565,7,0.0,Bank
S6859,2024-10-12 19:00:00,ST16,P217,699,7,0.05,Bank
S6860,2024-10-12 20:00:00,ST24,P817,740,5,0.15,M-Pesa
S6861,2024-10-12 21:00:00,ST48,P124,286,3,0.05,Cash
S6862,2024-10-12 22:00:00,ST39,P805,67,7,0.1,Bank
S6863,2024-10-12 23:00:00,ST30,P162,864,5,0.1,M-Pesa
S6864,2024-10-13 00:00:00,ST45,P201,977,6,0.0,Bank
S6865,2024-10-13 01:00:00,ST13,P454,463,3,0.15,Bank
S6866,2024-10-13 02:00:00,ST5,P402,981,6,0.15,Bank
S6867,2024-10-13 03:00:00,ST25,P462,58,7,0.15,M-Pesa
S6868,2024-10-13 04:00:00,ST20,P275,469,8,0.1,Card
S6869,2024-10-13 05:00:00,ST18,P206,78,2,0.1,Bank
S6870,2024-10-13 06:00:00,ST47,P40,705,2,0.05,Bank
S6871,2024-10-13 07:00:00,ST18,P273,397,6,0.1,M-Pesa
S6872,2024-10-13 08:00:00,ST2,P700,710,8,0.15,Cash
S6873,2024-10-13 09:00:00,ST10,P867,625,5,0.15,Card
S6874,2024-10-13 10:00:00,ST45,P93,928,1,0.15,M-Pesa
S6875,2024-10-13 11:00:00,ST50,P42,499,1,0.0,Cash
S6876,2024-10-13 12:00:00,ST47,P465,429,9,0.05,M-Pesa
S6877,2024-10-13 13:00:00,ST12,P379,748,4,0.05,M-Pesa
S6878,2024-10-13 14:00:00,ST47,P107,415,1,0.1,Card
S6879,2024-10-13 15:00:00,ST13,P328,276,8,0.0,Card
S6880,2024-10-13 16:00:00,ST50,P65,167,2,0.05,Card
S6881,2024-10-13 17:00:00,ST47,P365,461,2,0.0,Card
S6882,2024-10-13 18:00:00,ST11,P821,405,1,0.0,Cash
S6883,2024-10-13 19:00:00,ST19,P484,303,1,0.1,Bank
S6884,2024-10-13 20:00:00,ST35,P647,592,9,0.0,M-Pesa
S6885,2024-10-13 21:00:00,ST39,P901,722,1,0.05,Card
S6886,2024-10-13 22:00:00,ST26,P24,776,6,0.1,Bank
S6887,2024-10-13 23:00:00,ST46,P540,493,7,0.05,Cash
S6888,2024-10-14 00:00:00,ST14,P62,730,4,0.0,Card
S6889,2024-10-14 01:00:00,ST45,P491,130,5,0.0,M-Pesa
S6890,2024-10-14 02:00:00,ST44,P273,95,4,0.15,Bank
S6891,2024-10-14 03:00:00,ST24,P229,98,4,0.1,Card
S6892,2024-10-14 04:00:00,ST41,P20,498,1,0.1,M-Pesa
S6893,2024-10-14 05:00:00,ST1,P3,859,6,0.15,Bank
S6894,2024-10-14 06:00:00,ST43,P421,456,7,0.05,M-Pesa
S6895,2024-10-14 07:00:00,ST22,P730,929,7,0.05,Cash
S6896,2024-10-14 08:00:00,ST23,P911,332,8,0.0,Card
S6897,2024-10-14 09:00:00,ST19,P307,522,7,0.1,Card
S6898,2024-10-14 10:00:00,ST18,P432,465,6,0.0,M-Pesa
S6899,2024-10-14 11:00:00,ST12,P136,649,8,0.15,Bank
S6900,2024-10-14 12:00:00,ST28,P909,170,3,0.0,Card
S6901,2024-10-14 13:00:00,ST28,P944,52,9,0.05,M-Pesa
S6902,2024-10-14 14:00:00,ST33,P515,365,3,0.05,Cash
S6903,2024-10-14 15:00:00,ST19,P193,509,4,0.15,Card
S6904,2024-10-14 16:00:00,ST28,P585,276,6,0.05,M-Pesa
S6905,2024-10-14 17:00:00,ST49,P415,128,8,0.15,Bank
S6906,2024-10-14 18:00:00,ST37,P873,706,3,0.1,Card
S6907,2024-10-14 19:00:00,ST26,P118,803,6,0.15,Card
S6908,2024-10-14 20:00:00,ST35,P666,593,5,0.15,Cash
S6909,2024-10-14 21:00:00,ST34,P209,824,5,0.15,M-Pesa
S6910,2024-10-14 22:00:00,ST35,P952,772,5,0.05,Bank
S6911,2024-10-14 23:00:00,ST40,P34,120,9,0.1,Cash
S6912,2024-10-15 00:00:00,ST16,P649,945,7,0.0,Cash
S6913,2024-10-15 01:00:00,ST38,P318,246,9,0.1,Cash
S6914,2024-10-15 02:00:00,ST13,P120,107,9,0.05,M-Pesa
S6915,2024-10-15 03:00:00,ST23,P627,473,6,0.1,M-Pesa
S6916,2024-10-15 04:00:00,ST22,P525,518,6,0.1,Card
S6917,2024-10-15 05:00:00,ST16,P581,673,4,0.15,M-Pesa
S6918,2024-10-15 06:00:00,ST28,P937,97,8,0.15,Cash
S6919,2024-10-15 07:00:00,ST48,P845,484,2,0.05,M-Pesa
S6920,2024-10-15 08:00:00,ST35,P769,234,5,0.15,Bank
S6921,2024-10-15 09:00:00,ST45,P89,928,1,0.05,Card
S6922,2024-10-15 10:00:00,ST46,P512,888,2,0.0,Cash
S6923,2024-10-15 11:00:00,ST8,P47,214,1,0.1,Card
S6924,2024-10-15 12:00:00,ST44,P772,776,6,0.0,M-Pesa
S6925,2024-10-15 13:00:00,ST22,P740,380,2,0.0,Card
S6926,2024-10-15 14:00:00,ST21,P959,379,4,0.1,Card
S6927,2024-10-15 15:00:00,ST26,P692,170,5,0.15,M-Pesa
S6928,2024-10-15 16:00:00,ST40,P522,262,7,0.0,Card
S6929,2024-10-15 17:00:00,ST21,P284,872,1,0.1,M-Pesa
S6930,2024-10-15 18:00:00,ST25,P377,556,5,0.0,Cash
S6931,2024-10-15 19:00:00,ST41,P638,602,4,0.0,Card
S6932,2024-10-15 20:00:00,ST1,P134,914,7,0.1,Bank
S6933,2024-10-15 21:00:00,ST6,P667,965,7,0.15,Bank
S6934,2024-10-15 22:00:00,ST23,P248,850,8,0.05,Cash
S6935,2024-10-15 23:00:00,ST23,P652,217,4,0.1,M-Pesa
S6936,2024-10-16 00:00:00,ST43,P318,595,4,0.05,M-Pesa
S6937,2024-10-16 01:00:00,ST43,P436,879,5,0.1,Card
S6938,2024-10-16 02:00:00,ST23,P176,836,5,0.1,Card
S6939,2024-10-16 03:00:00,ST32,P835,476,3,0.05,Bank
S6940,2024-10-16 04:00:00,ST30,P686,758,5,0.05,Bank
S6941,2024-10-16 05:00:00,ST13,P993,752,5,0.15,M-Pesa
S6942,2024-10-16 06:00:00,ST43,P586,270,8,0.1,Bank
S6943,2024-10-16 07:00:00,ST18,P351,59,7,0.1,M-Pesa
S6944,2024-10-16 08:00:00,ST23,P143,169,8,0.1,Cash
S6945,2024-10-16 09:00:00,ST15,P967,684,5,0.15,Cash
S6946,2024-10-16 10:00:00,ST33,P804,296,2,0.05,Bank
S6947,2024-10-16 11:00:00,ST21,P398,409,8,0.1,Card
S6948,2024-10-16 12:00:00,ST39,P624,958,9,0.05,Bank
S6949,2024-10-16 13:00:00,ST23,P718,270,2,0.15,Bank
S6950,2024-10-16 14:00:00,ST27,P643,822,1,0.0,Bank
