product_id,store_id,date,opening_stock,stock_received,stock_sold,closing_stock
P193,ST13,2024-01-05,293,39,78,254
P238,ST27,2024-05-07,439,208,229,418
P248,ST1,2024-02-15,418,184,154,448
P821,ST42,2024-10-17,448,244,77,615
P225,ST29,2024-12-21,261,205,6,460
P189,ST45,2024-04-10,325,84,87,322
P773,ST40,2024-05-03,167,282,192,257
P222,ST22,2024-08-02,473,159,233,399
P965,ST39,2024-09-16,254,229,296,187
P619,ST20,2024-09-14,34,118,73,79
P601,ST44,2024-04-10,396,284,297,383
P956,ST40,2024-06-11,24,242,11,255
P90,ST45,2024-02-15,213,163,291,85
P403,ST2,2024-01-04,80,118,297,-99
P972,ST41,2024-09-07,461,23,80,404
P57,ST17,2024-02-17,322,166,275,213
P520,ST50,2024-01-04,67,177,37,207
P458,ST48,2024-07-16,354,146,132,368
P402,ST41,2024-02-20,373,165,199,339
P873,ST5,2024-01-17,430,281,271,440
P395,ST48,2024-09-16,310,69,59,320
P958,ST26,2024-12-07,219,237,95,361
P158,ST13,2024-07-03,170,176,2,344
P127,ST34,2024-05-14,1,281,200,82
P517,ST30,2024-12-13,44,91,121,14
P984,ST44,2024-08-25,175,235,227,183
P237,ST41,2024-11-28,61,172,32,201
P333,ST2,2024-06-09,421,292,95,618
P824,ST12,2024-11-28,46,88,273,-139
P36,ST22,2024-07-14,3,213,259,-43
P625,ST38,2024-05-07,187,261,171,277
P155,ST13,2024-10-07,238,158,237,159
P544,ST48,2024-03-24,48,64,162,-50
P910,ST25,2024-12-23,75,103,97,81
P937,ST40,2024-06-11,33,233,33,233
P118,ST39,2024-11-24,484,66,112,438
P322,ST47,2024-04-03,299,255,164,390
P516,ST37,2024-01-23,232,173,229,176
P267,ST21,2024-03-19,349,132,187,294
P362,ST18,2024-08-26,340,36,107,269
P485,ST19,2024-04-26,55,28,208,-125
P816,ST13,2024-10-04,475,91,278,288
P230,ST25,2024-12-02,297,48,114,231
P421,ST16,2024-09-24,305,152,33,424
P397,ST45,2024-08-30,196,137,57,276
P713,ST29,2024-10-16,288,97,88,297
P810,ST46,2024-05-08,225,14,71,168
P411,ST16,2024-09-05,223,204,67,360
P322,ST22,2024-06-08,346,228,133,441
P303,ST44,2024-11-27,66,186,87,165
P475,ST12,2024-08-28,359,240,211,388
P844,ST43,2024-04-22,491,54,258,287
P524,ST26,2024-06-04,41,141,22,160
P451,ST28,2024-10-29,242,201,184,259
P538,ST28,2024-01-17,43,183,82,144
P719,ST23,2024-01-04,451,260,128,583
P411,ST39,2024-02-10,99,261,258,102
P499,ST30,2024-05-13,440,245,278,407
P109,ST36,2024-05-31,35,268,0,303
P163,ST38,2024-02-23,424,239,4,659
P13,ST14,2024-07-18,122,228,155,195
P127,ST31,2024-12-26,183,127,68,242
P758,ST46,2024-12-12,371,150,82,439
P824,ST12,2024-05-06,2,148,299,-149
P768,ST47,2024-10-13,369,289,199,459
P453,ST11,2024-09-21,55,30,80,5
P171,ST4,2024-07-28,439,226,280,385
P886,ST25,2024-11-04,448,193,75,566
P209,ST43,2024-05-03,294,141,237,198
P762,ST25,2024-01-02,167,233,284,116
P339,ST44,2024-08-01,294,99,234,159
P852,ST20,2024-12-27,410,152,289,273
P59,ST8,2024-09-16,107,191,58,240
P983,ST24,2024-08-17,66,68,224,-90
P507,ST18,2024-06-20,355,112,201,266
P268,ST38,2024-11-13,228,214,209,233
P480,ST9,2024-09-25,93,42,21,114
P669,ST24,2024-04-22,320,235,180,375
P517,ST49,2024-05-27,457,109,30,536
P945,ST5,2024-05-13,2,245,214,33
P448,ST48,2024-05-22,382,70,258,194
P883,ST45,2024-07-18,229,40,173,96
P555,ST13,2024-03-04,130,186,216,100
P578,ST21,2024-04-03,36,27,168,-105
P134,ST9,2024-06-12,499,212,12,699
P213,ST2,2024-05-10,353,54,9,398
P99,ST48,2024-12-12,499,35,61,473
P271,ST1,2024-08-09,403,261,297,367
P658,ST8,2024-05-02,394,210,295,309
P49,ST24,2024-02-09,338,52,224,166
P175,ST34,2024-02-14,218,138,66,290
P514,ST10,2024-07-08,151,177,14,314
P901,ST45,2024-07-31,197,45,0,242
P805,ST1,2024-07-28,64,81,271,-126
P489,ST35,2024-04-14,120,173,27,266
P6,ST41,2024-04-04,338,40,36,342
P755,ST26,2024-03-06,371,266,53,584
P554,ST4,2024-01-24,121,26,118,29
P307,ST31,2024-09-18,329,48,212,165
P467,ST5,2024-12-02,491,271,292,470
P528,ST23,2024-12-11,159,269,248,180
P716,ST34,2024-05-09,189,209,149,249
P728,ST15,2024-01-26,438,203,131,510
P73,ST3,2024-02-13,495,281,43,733
P67,ST19,2024-01-01,100,233,132,201
P593,ST43,2024-05-09,291,39,254,76
P542,ST39,2024-08-12,65,245,207,103
P27,ST39,2024-09-23,420,17,183,254
P600,ST27,2024-02-03,269,109,14,364
P426,ST22,2024-11-12,45,256,152,149
P576,ST49,2024-12-12,204,15,203,16
P434,ST15,2024-04-16,439,148,71,516
P807,ST40,2024-07-17,305,118,180,243
P391,ST42,2024-12-24,316,210,66,460
P329,ST15,2024-08-18,381,263,171,473
P656,ST32,2024-09-14,400,251,293,358
P56,ST31,2024-03-04,26,98,188,-64
P267,ST39,2024-04-03,381,17,68,330
P393,ST17,2024-08-27,309,89,45,353
P769,ST13,2024-06-06,28,24,102,-50
P812,ST38,2024-04-10,268,273,238,303
P547,ST37,2024-06-11,432,23,111,344
P596,ST16,2024-05-01,24,68,31,61
P179,ST28,2024-08-17,343,10,251,102
P776,ST34,2024-05-29,495,259,26,728
P583,ST32,2024-09-07,99,9,289,-181
P549,ST24,2024-08-16,406,100,116,390
P101,ST37,2024-03-22,281,11,136,156
P468,ST5,2024-11-13,47,73,158,-38
P645,ST44,2024-04-18,163,132,73,222
P204,ST23,2024-02-23,389,234,213,410
P277,ST50,2024-07-06,207,90,50,247
P468,ST21,2024-04-22,73,224,160,137
P517,ST1,2024-02-07,422,4,188,238
P23,ST13,2024-10-12,56,22,235,-157
P697,ST44,2024-01-20,90,183,82,191
P327,ST8,2024-03-08,193,215,282,126
P577,ST1,2024-07-23,393,45,138,300
P921,ST15,2024-07-24,495,129,233,391
P659,ST10,2024-01-09,199,73,27,245
P770,ST1,2024-08-23,8,0,137,-129
P908,ST14,2024-09-23,332,140,290,182
P938,ST45,2024-09-22,243,291,273,261
P537,ST42,2024-07-17,71,61,132,0
P380,ST37,2024-11-08,282,62,157,187
P992,ST41,2024-01-06,45,107,195,-43
P944,ST46,2024-09-25,318,235,189,364
P850,ST21,2024-02-28,425,15,175,265
P126,ST1,2024-10-29,212,245,111,346
P671,ST47,2024-09-06,296,236,151,381
P442,ST27,2024-04-29,417,110,80,447
P829,ST31,2024-09-16,348,173,170,351
P44,ST7,2024-01-26,157,4,199,-38
P777,ST18,2024-02-01,171,293,273,191
P661,ST36,2024-11-03,463,181,160,484
P694,ST24,2024-06-05,256,81,93,244
P359,ST38,2024-05-09,428,112,8,532
P199,ST35,2024-08-22,46,166,179,33
P653,ST4,2024-02-18,220,155,10,365
P724,ST2,2024-01-17,233,253,1,485
P653,ST35,2024-04-18,157,52,282,-73
P308,ST18,2024-07-23,405,95,161,339
P796,ST2,2024-04-05,14,275,10,279
P357,ST27,2024-02-11,83,203,246,40
P89,ST40,2024-06-24,165,277,286,156
P174,ST7,2024-04-25,22,139,55,106
P688,ST41,2024-12-16,414,229,233,410
P365,ST31,2024-06-07,184,186,146,224
P474,ST41,2024-05-05,208,53,287,-26
P236,ST34,2024-12-13,34,52,70,16
P225,ST7,2024-03-27,193,87,141,139
P360,ST45,2024-04-25,238,293,172,359
P424,ST29,2024-03-09,180,102,256,26
P54,ST8,2024-01-01,30,139,179,-10
P667,ST33,2024-12-01,409,229,288,350
P335,ST3,2024-07-21,286,85,161,210
P899,ST40,2024-02-05,199,262,120,341
P605,ST32,2024-04-10,463,156,129,490
P95,ST19,2024-12-01,395,119,189,325
P315,ST4,2024-07-05,180,131,18,293
P488,ST10,2024-03-01,183,279,271,191
P375,ST18,2024-11-27,82,84,133,33
P888,ST19,2024-08-09,445,81,282,244
P18,ST12,2024-08-23,43,22,208,-143
P664,ST11,2024-09-16,57,238,140,155
P829,ST32,2024-04-28,460,264,76,648
P999,ST6,2024-10-31,448,24,24,448
P637,ST38,2024-10-23,140,227,168,199
P886,ST28,2024-08-17,316,287,123,480
P953,ST26,2024-07-06,67,134,164,37
P812,ST8,2024-07-18,178,186,269,95
P687,ST10,2024-07-18,124,162,42,244
P968,ST22,2024-10-03,189,28,299,-82
P221,ST34,2024-02-09,492,114,297,309
P880,ST45,2024-12-14,431,209,32,608
P421,ST22,2024-11-30,350,46,143,253
P37,ST22,2024-03-18,190,270,134,326
P329,ST6,2024-04-11,71,119,15,175
P941,ST31,2024-08-06,474,134,45,563
P670,ST36,2024-06-16,327,101,3,425
P143,ST11,2024-09-01,375,205,2,578
P744,ST18,2024-06-18,306,217,274,249
P972,ST34,2024-12-25,407,273,284,396
P372,ST3,2024-09-06,85,261,235,111
P893,ST49,2024-05-18,167,298,64,401
P489,ST41,2024-03-17,156,184,276,64
P923,ST50,2024-02-04,328,40,224,144
P303,ST38,2024-12-06,144,75,182,37
P559,ST36,2024-10-19,0,50,88,-38
P927,ST17,2024-05-19,363,60,10,413
P205,ST30,2024-11-14,95,93,98,90
P271,ST30,2024-04-17,211,18,38,191
P182,ST43,2024-09-22,0,20,49,-29
P709,ST50,2024-11-09,408,79,283,204
P810,ST31,2024-04-12,168,70,19,219
P631,ST32,2024-01-03,218,53,166,105
P574,ST48,2024-07-15,150,25,252,-77
P281,ST19,2024-11-06,273,168,173,268
P12,ST9,2024-10-27,243,4,199,48
P265,ST49,2024-06-17,94,25,287,-168
P637,ST16,2024-12-17,155,165,211,109
P858,ST38,2024-06-18,371,81,299,153
P293,ST19,2024-02-02,489,261,83,667
P137,ST30,2024-11-21,84,256,248,92
P197,ST36,2024-01-06,139,74,8,205
P695,ST11,2024-06-02,228,125,37,316
P814,ST15,2024-02-17,87,79,123,43
P455,ST24,2024-08-11,498,48,36,510
P937,ST41,2024-11-08,486,81,297,270
P95,ST21,2024-03-09,48,36,150,-66
P236,ST43,2024-06-22,480,224,74,630
P613,ST10,2024-02-10,242,256,205,293
P7,ST42,2024-04-16,464,218,143,539
P389,ST25,2024-01-16,96,292,38,350
P948,ST32,2024-06-28,15,213,113,115
P125,ST33,2024-09-24,370,274,103,541
P209,ST49,2024-09-27,255,164,154,265
P715,ST50,2024-07-31,154,113,173,94
P677,ST24,2024-12-22,488,55,19,524
P828,ST21,2024-01-21,180,218,287,111
P292,ST26,2024-07-27,347,290,287,350
P987,ST17,2024-10-15,163,83,118,128
P513,ST19,2024-10-15,390,281,176,495
P506,ST3,2024-08-31,289,173,39,423
P641,ST13,2024-06-04,373,162,4,531
P718,ST2,2024-03-30,493,21,103,411
P501,ST41,2024-10-23,377,141,264,254
P444,ST45,2024-03-03,320,185,145,360
P476,ST32,2024-02-08,3,158,231,-70
P809,ST33,2024-05-27,117,272,0,389
P449,ST32,2024-11-28,25,150,240,-65
P904,ST42,2024-06-14,147,58,133,72
P41,ST25,2024-01-23,374,88,205,257
P943,ST3,2024-09-18,434,129,215,348
P379,ST42,2024-08-03,204,89,208,85
P875,ST7,2024-04-07,98,267,80,285
P858,ST49,2024-01-07,137,239,235,141
P932,ST25,2024-11-02,263,265,20,508
P93,ST23,2024-09-26,401,220,290,331
P104,ST28,2024-08-15,144,119,185,78
P365,ST12,2024-01-16,68,257,225,100
P241,ST8,2024-08-25,285,15,204,96
P260,ST50,2024-05-30,94,163,141,116
P170,ST35,2024-09-30,422,122,67,477
P258,ST25,2024-08-08,60,176,133,103
P250,ST30,2024-03-08,371,291,22,640
P990,ST32,2024-10-07,23,213,232,4
P815,ST36,2024-02-02,80,104,13,171
P916,ST32,2024-02-20,244,100,208,136
P30,ST25,2024-10-05,225,94,257,62
P82,ST26,2024-11-01,106,104,176,34
P286,ST8,2024-05-28,34,236,262,8
P878,ST5,2024-03-03,462,129,226,365
P355,ST43,2024-05-01,117,226,99,244
P257,ST2,2024-01-27,188,155,177,166
P314,ST19,2024-07-27,458,134,141,451
P835,ST3,2024-06-02,353,276,19,610
P535,ST12,2024-10-01,327,107,219,215
P941,ST39,2024-08-12,270,216,248,238
P232,ST32,2024-02-27,291,236,176,351
P406,ST6,2024-09-07,121,298,235,184
P305,ST8,2024-08-27,310,76,132,254
P375,ST5,2024-09-19,164,141,8,297
P253,ST13,2024-08-18,470,76,52,494
P944,ST31,2024-03-06,61,10,90,-19
P575,ST13,2024-07-27,319,9,270,58
P816,ST1,2024-02-15,422,1,225,198
P44,ST46,2024-12-10,217,0,259,-42
P563,ST4,2024-07-21,353,46,236,163
P190,ST20,2024-02-13,202,90,212,80
P752,ST29,2024-05-16,267,82,209,140
P719,ST32,2024-03-11,327,273,163,437
P893,ST33,2024-09-23,237,290,98,429
P553,ST14,2024-04-24,135,200,185,150
P464,ST19,2024-02-25,296,61,70,287
P667,ST3,2024-05-11,68,24,225,-133
P480,ST11,2024-10-19,108,213,193,128
P610,ST9,2024-12-11,457,106,251,312
P57,ST28,2024-10-16,258,156,157,257
P170,ST2,2024-12-01,42,79,30,91
P780,ST13,2024-04-14,420,146,7,559
P466,ST35,2024-02-16,85,199,98,186
P850,ST31,2024-01-30,440,203,227,416
P572,ST43,2024-04-27,280,193,185,288
P576,ST14,2024-02-15,3,205,84,124
P772,ST15,2024-12-01,441,207,259,389
P482,ST5,2024-03-10,36,242,95,183
P423,ST39,2024-02-02,135,97,79,153
P403,ST34,2024-02-19,477,233,273,437
P875,ST38,2024-09-27,8,9,277,-260
P702,ST43,2024-10-02,78,199,282,-5
P941,ST2,2024-03-28,384,107,75,416
P61,ST45,2024-02-09,242,280,31,491
P244,ST33,2024-02-01,363,114,295,182
P415,ST27,2024-04-06,396,26,235,187
P177,ST3,2024-04-21,451,9,231,229
P671,ST2,2024-08-25,271,38,163,146
P554,ST28,2024-01-12,171,270,265,176
P944,ST30,2024-09-27,238,140,130,248
P20,ST41,2024-07-05,64,32,75,21
P112,ST50,2024-07-06,13,103,223,-107
P724,ST23,2024-03-12,218,10,62,166
P608,ST33,2024-09-16,125,216,148,193
P532,ST14,2024-01-27,25,150,19,156
P16,ST14,2024-04-10,366,43,14,395
P507,ST50,2024-06-29,415,69,135,349
P57,ST13,2024-02-08,487,240,277,450
P275,ST4,2024-10-01,252,209,109,352
P735,ST50,2024-04-26,385,240,115,510
P13,ST19,2024-01-14,271,169,272,168
P759,ST24,2024-11-22,219,128,11,336
P532,ST36,2024-08-03,432,219,124,527
P363,ST6,2024-05-04,345,189,94,440
P332,ST12,2024-10-07,202,86,253,35
P433,ST9,2024-03-29,22,233,47,208
P239,ST13,2024-11-01,93,134,209,18
P410,ST24,2024-04-20,499,83,243,339
P547,ST46,2024-03-19,315,264,26,553
P169,ST15,2024-06-18,222,266,116,372
P394,ST46,2024-11-18,449,5,62,392
P332,ST50,2024-12-21,147,58,197,8
P280,ST30,2024-01-22,476,109,155,430
P201,ST32,2024-06-04,329,17,125,221
P837,ST32,2024-12-17,401,284,156,529
P159,ST34,2024-12-24,381,43,106,318
P438,ST35,2024-08-04,58,160,86,132
P314,ST18,2024-01-01,158,37,227,-32
P98,ST19,2024-09-17,131,236,9,358
P828,ST50,2024-04-21,255,100,26,329
P877,ST15,2024-04-08,410,168,273,305
P11,ST22,2024-03-15,379,271,296,354
P585,ST25,2024-05-22,17,293,52,258
P214,ST24,2024-08-17,190,62,12,240
P40,ST6,2024-03-14,363,226,150,439
P439,ST36,2024-02-02,222,227,50,399
P431,ST10,2024-07-06,454,264,295,423
P988,ST12,2024-04-15,18,142,234,-74
P445,ST5,2024-02-15,422,223,39,606
P720,ST20,2024-10-09,321,264,119,466
P586,ST37,2024-12-28,333,299,28,604
P34,ST48,2024-01-28,355,100,73,382
P62,ST18,2024-04-16,362,208,117,453
P79,ST47,2024-02-03,118,240,221,137
P978,ST40,2024-04-05,301,38,149,190
P173,ST33,2024-05-06,219,178,185,212
P607,ST41,2024-02-26,165,39,222,-18
P517,ST12,2024-05-03,450,245,297,398
P307,ST33,2024-05-29,156,62,22,196
P353,ST5,2024-09-07,247,133,257,123
P58,ST9,2024-01-27,346,37,205,178
P123,ST33,2024-07-20,440,261,295,406
P605,ST30,2024-05-02,254,114,209,159
P3,ST46,2024-03-29,175,50,199,26
P23,ST17,2024-02-29,435,116,227,324
P266,ST35,2024-11-26,175,223,202,196
P815,ST16,2024-03-12,188,97,187,98
P800,ST40,2024-10-19,450,161,231,380
P889,ST19,2024-04-19,175,219,127,267
P48,ST47,2024-05-05,477,60,71,466
P923,ST2,2024-02-17,81,213,272,22
P253,ST6,2024-09-08,263,177,248,192
P548,ST42,2024-09-25,329,31,65,295
P88,ST45,2024-08-18,213,57,292,-22
P310,ST47,2024-11-10,87,47,279,-145
P532,ST11,2024-01-15,322,108,80,350
P643,ST9,2024-01-24,380,272,142,510
P197,ST27,2024-11-26,269,137,50,356
P387,ST14,2024-09-20,255,206,278,183
P936,ST35,2024-04-15,46,49,213,-118
P251,ST20,2024-04-28,23,37,189,-129
P828,ST32,2024-12-23,346,111,204,253
P966,ST48,2024-06-18,445,167,240,372
P463,ST8,2024-04-24,441,130,243,328
P379,ST11,2024-05-14,249,221,267,203
P710,ST2,2024-05-31,417,30,98,349
P23,ST5,2024-10-09,286,271,265,292
P700,ST30,2024-05-06,47,27,201,-127
P798,ST44,2024-12-30,474,164,44,594
P167,ST41,2024-01-03,44,72,215,-99
P168,ST11,2024-02-17,156,98,36,218
P560,ST16,2024-08-17,118,35,99,54
P213,ST25,2024-10-30,412,165,176,401
P813,ST42,2024-06-25,494,192,251,435
P37,ST25,2024-10-11,109,33,52,90
P406,ST11,2024-07-20,190,149,150,189
P52,ST1,2024-01-17,497,93,126,464
P770,ST33,2024-08-21,47,178,242,-17
P14,ST1,2024-01-07,395,199,28,566
P530,ST47,2024-06-19,461,257,227,491
P114,ST9,2024-10-17,410,93,106,397
P178,ST27,2024-06-16,430,282,228,484
P783,ST38,2024-07-13,193,97,282,8
P805,ST19,2024-07-23,36,287,197,126
P386,ST40,2024-05-13,250,217,147,320
P119,ST17,2024-09-14,125,150,181,94
P875,ST12,2024-02-08,44,40,47,37
P852,ST2,2024-04-11,184,87,106,165
P330,ST8,2024-02-02,17,1,183,-165
P581,ST33,2024-12-27,12,61,149,-76
P32,ST13,2024-05-30,328,232,150,410
P962,ST43,2024-02-02,284,223,161,346
P748,ST21,2024-03-29,311,119,259,171
P753,ST19,2024-03-18,201,52,271,-18
P313,ST34,2024-01-30,19,56,27,48
P246,ST30,2024-09-21,228,47,232,43
P317,ST20,2024-12-15,412,206,21,597
P773,ST18,2024-05-05,389,133,7,515
P853,ST21,2024-03-11,232,108,217,123
P658,ST36,2024-03-02,409,72,230,251
P816,ST7,2024-07-18,188,56,113,131
P296,ST5,2024-11-22,85,262,180,167
P68,ST9,2024-08-21,117,29,136,10
P864,ST45,2024-08-06,170,54,122,102
P996,ST18,2024-06-01,174,149,53,270
P56,ST47,2024-06-23,485,259,97,647
P900,ST50,2024-11-02,281,4,90,195
P657,ST1,2024-10-10,464,131,9,586
P52,ST36,2024-12-19,128,170,241,57
P637,ST45,2024-07-20,222,14,263,-27
P447,ST14,2024-05-04,200,233,197,236
P938,ST8,2024-07-07,25,83,256,-148
P417,ST37,2024-12-23,63,185,280,-32
P982,ST20,2024-11-18,189,288,174,303
P786,ST31,2024-07-22,497,94,266,325
P411,ST7,2024-07-08,372,229,189,412
P128,ST41,2024-06-02,376,235,214,397
P975,ST38,2024-08-20,261,255,39,477
P445,ST44,2024-08-20,248,280,70,458
P25,ST43,2024-09-18,109,292,218,183
P61,ST15,2024-03-07,317,17,4,330
P906,ST49,2024-08-06,65,280,224,121
P336,ST35,2024-09-26,169,34,184,19
P388,ST17,2024-04-22,26,124,143,7
P640,ST27,2024-11-01,320,255,181,394
P671,ST21,2024-03-15,285,11,215,81
P763,ST40,2024-08-31,81,93,189,-15
P800,ST44,2024-08-30,97,149,262,-16
P664,ST45,2024-05-24,212,58,294,-24
P315,ST26,2024-07-01,64,212,76,200
P914,ST44,2024-07-06,174,60,50,184
P992,ST5,2024-06-22,159,160,123,196
P885,ST33,2024-03-02,362,146,123,385
P604,ST49,2024-08-31,161,147,166,142
P203,ST5,2024-05-23,430,132,204,358
P200,ST28,2024-08-22,116,221,163,174
P705,ST21,2024-10-30,269,114,11,372
P886,ST8,2024-02-23,4,262,106,160
P898,ST2,2024-06-09,374,174,52,496
P917,ST37,2024-07-17,35,208,188,55
P636,ST14,2024-11-23,125,244,121,248
P116,ST34,2024-04-26,245,97,235,107
P979,ST44,2024-05-02,351,134,22,463
P682,ST46,2024-01-30,264,209,278,195
P990,ST37,2024-01-07,108,63,229,-58
P501,ST21,2024-11-12,162,262,284,140
P639,ST27,2024-05-21,408,90,151,347
P872,ST50,2024-07-07,330,270,149,451
P409,ST18,2024-11-15,45,33,11,67
P565,ST48,2024-02-24,380,193,192,381
P393,ST5,2024-11-18,104,266,35,335
P170,ST34,2024-03-30,380,197,41,536
P244,ST18,2024-11-09,268,9,233,44
P796,ST35,2024-06-10,60,210,23,247
P933,ST26,2024-04-03,29,202,37,194
P61,ST29,2024-09-11,97,91,159,29
P59,ST41,2024-06-05,31,108,254,-115
P928,ST28,2024-06-13,413,11,185,239
P937,ST6,2024-08-23,337,120,53,404
P75,ST26,2024-12-10,230,219,252,197
P505,ST18,2024-03-08,311,4,265,50
P370,ST30,2024-11-13,194,274,56,412
P213,ST33,2024-09-07,454,235,203,486
P126,ST32,2024-01-01,358,36,78,316
P152,ST50,2024-07-18,310,27,251,86
P577,ST26,2024-04-26,97,299,29,367
P720,ST22,2024-02-26,135,170,76,229
P116,ST34,2024-11-08,426,196,242,380
P600,ST49,2024-11-17,431,239,175,495
P522,ST12,2024-12-02,441,215,298,358
P480,ST22,2024-11-12,31,119,128,22
P860,ST21,2024-11-03,359,275,81,553
P562,ST24,2024-12-28,333,133,294,172
P609,ST25,2024-02-18,324,219,177,366
P764,ST2,2024-01-23,374,127,131,370
P575,ST1,2024-07-31,262,267,218,311
P998,ST10,2024-08-08,457,116,254,319
P598,ST34,2024-11-20,275,86,91,270
P193,ST5,2024-12-17,317,62,23,356
P355,ST17,2024-05-28,148,6,67,87
P58,ST1,2024-07-04,91,256,253,94
P493,ST14,2024-09-21,412,218,155,475
P204,ST21,2024-07-17,453,149,179,423
P504,ST6,2024-03-22,37,42,220,-141
P302,ST11,2024-03-19,425,294,29,690
P345,ST39,2024-08-04,104,202,146,160
P284,ST20,2024-06-24,386,170,148,408
P120,ST20,2024-12-01,164,148,276,36
P465,ST21,2024-07-30,16,116,255,-123
P208,ST24,2024-02-06,160,14,288,-114
P736,ST41,2024-04-24,9,165,8,166
P827,ST26,2024-01-05,36,278,49,265
P493,ST3,2024-08-27,126,90,94,122
P772,ST38,2024-01-07,416,210,31,595
P623,ST41,2024-10-24,250,236,40,446
P636,ST38,2024-11-11,283,203,214,272
P681,ST28,2024-09-16,214,278,297,195
P113,ST10,2024-08-24,169,178,75,272
P572,ST24,2024-11-28,119,247,85,281
P318,ST40,2024-04-08,365,45,103,307
P523,ST48,2024-12-28,57,248,155,150
P532,ST7,2024-04-25,175,237,153,259
P218,ST23,2024-05-04,382,245,90,537
P135,ST23,2024-04-19,497,93,183,407
P351,ST24,2024-07-21,434,59,7,486
P574,ST31,2024-09-25,365,168,202,331
P903,ST50,2024-10-13,393,253,258,388
P631,ST50,2024-10-24,391,6,0,397
P832,ST47,2024-03-10,15,234,297,-48
P698,ST22,2024-05-18,234,275,177,332
P644,ST27,2024-05-28,223,171,79,315
P200,ST38,2024-06-02,61,299,294,66
P243,ST5,2024-01-15,432,139,232,339
P142,ST18,2024-12-03,364,58,35,387
P249,ST8,2024-04-14,88,233,75,246
P854,ST35,2024-10-10,356,161,73,444
P663,ST48,2024-06-05,142,243,34,351
P857,ST49,2024-08-26,15,299,30,284
P804,ST17,2024-11-03,489,80,167,402
P497,ST12,2024-04-19,208,295,78,425
P90,ST39,2024-07-08,26,129,160,-5
P792,ST22,2024-02-25,46,188,193,41
P594,ST6,2024-09-14,153,20,26,147
P21,ST30,2024-03-22,455,139,177,417
P63,ST2,2024-07-11,424,251,90,585
P303,ST5,2024-11-14,360,77,114,323
P325,ST2,2024-02-29,138,222,94,266
P783,ST35,2024-12-30,90,87,25,152
P927,ST5,2024-12-30,8,139,252,-105
P730,ST31,2024-10-10,181,216,149,248
P260,ST17,2024-02-13,10,227,280,-43
P895,ST27,2024-10-16,6,13,248,-229
P644,ST31,2024-12-31,27,151,35,143
P172,ST10,2024-06-15,477,153,269,361
P626,ST12,2024-09-16,61,195,295,-39
P445,ST18,2024-08-22,438,63,264,237
P191,ST13,2024-06-04,163,167,39,291
P83,ST8,2024-10-21,114,156,44,226
P154,ST35,2024-07-11,72,145,0,217
P434,ST44,2024-06-21,98,195,135,158
P417,ST4,2024-11-23,190,122,200,112
P900,ST46,2024-11-12,306,96,185,217
P697,ST7,2024-11-11,204,65,18,251
P239,ST21,2024-02-20,303,267,119,451
P830,ST45,2024-04-21,67,277,26,318
P102,ST44,2024-02-14,265,141,212,194
P856,ST15,2024-10-13,377,264,205,436
P991,ST34,2024-05-14,25,201,203,23
P162,ST22,2024-11-02,382,262,123,521
P638,ST1,2024-07-12,450,185,97,538
P802,ST6,2024-10-23,241,275,56,460
P642,ST1,2024-04-26,436,78,182,332
P299,ST19,2024-03-08,426,179,260,345
P328,ST27,2024-09-22,144,114,226,32
P433,ST10,2024-04-08,368,215,93,490
P533,ST14,2024-11-16,154,193,101,246
P652,ST34,2024-09-15,277,19,155,141
P548,ST41,2024-03-21,107,280,172,215
P891,ST32,2024-10-24,35,120,289,-134
P769,ST3,2024-03-12,455,35,94,396
P508,ST46,2024-01-30,288,2,246,44
P426,ST16,2024-11-23,473,46,215,304
P359,ST39,2024-08-08,350,139,213,276
P144,ST33,2024-09-06,180,187,185,182
P561,ST5,2024-08-30,394,224,268,350
P518,ST35,2024-01-24,254,283,264,273
P124,ST17,2024-11-24,348,74,236,186
P737,ST23,2024-12-05,156,80,48,188
P781,ST26,2024-10-19,421,231,137,515
P173,ST46,2024-10-01,356,30,104,282
P521,ST48,2024-09-17,122,248,119,251
P739,ST7,2024-08-03,313,196,28,481
P668,ST41,2024-02-21,270,110,178,202
P704,ST7,2024-05-15,181,193,178,196
P418,ST15,2024-08-25,242,76,10,308
P160,ST30,2024-01-04,189,19,216,-8
P119,ST20,2024-08-23,56,10,8,58
P961,ST3,2024-12-23,127,131,111,147
P871,ST22,2024-07-18,78,179,42,215
P89,ST48,2024-03-13,70,46,165,-49
P692,ST50,2024-02-10,57,121,43,135
P330,ST7,2024-09-03,432,138,180,390
P450,ST31,2024-01-31,436,49,187,298
P132,ST49,2024-04-04,284,216,239,261
P537,ST50,2024-02-29,416,208,253,371
P592,ST3,2024-10-22,45,52,85,12
P63,ST43,2024-01-25,242,141,183,200
P808,ST46,2024-07-15,53,17,173,-103
P108,ST17,2024-11-12,207,108,240,75
P837,ST22,2024-11-22,353,226,217,362
P696,ST37,2024-03-04,84,252,292,44
P663,ST3,2024-12-27,6,102,117,-9
P596,ST48,2024-11-30,491,94,204,381
P387,ST30,2024-06-25,284,186,202,268
P384,ST24,2024-10-27,136,49,183,2
P321,ST33,2024-07-08,48,188,194,42
P894,ST43,2024-02-21,326,144,34,436
P307,ST10,2024-01-31,333,123,169,287
P760,ST7,2024-07-02,349,53,25,377
P281,ST16,2024-04-26,343,264,111,496
P208,ST32,2024-03-13,434,159,98,495
P809,ST2,2024-05-26,481,277,188,570
